,,Внеоборотные активы,Внеоборотные активы,Внеоборотные активы,Выручка,Выручка,Выручка,Дебиторская задолженность,Дебиторская задолженность,Дебиторская задолженность,Долгосрочные обязательства,Долгосрочные обязательства,Долгосрочные обязательства,Заёмные средства (долгосрочные),Заёмные средства (долгосрочные),Заёмные средства (долгосрочные),Заёмные средства (краткосрочные),Заёмные средства (краткосрочные),Заёмные средства (краткосрочные),Капитал и резервы,Капитал и резервы,Капитал и резервы,Краткосрочные обязательства,Краткосрочные обязательства,Краткосрочные обязательства,Кредиторская задолженность,Кредиторская задолженность,Кредиторская задолженность,Нематериальные активы,Нематериальные активы,Нематериальные активы,Оборотные активы,Оборотные активы,Оборотные активы,Основные средства,Основные средства,Основные средства,Прибыль (убыток) до налогообложения,Прибыль (убыток) до налогообложения,Прибыль (убыток) до налогообложения,Прибыль (убыток) от продажи,Прибыль (убыток) от продажи,Прибыль (убыток) от продажи,Себестоимость продаж,Себестоимость продаж,Себестоимость продаж,Уставный капитал,Уставный капитал,Уставный капитал,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,Факт,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ,ПДЗ
2020,70,3339487261.146497,3583811464.968153,3575088535.031847,18416696815.28662,17536872611.46497,23443327388.53503,5965063057.324841,6858563057.324841,7414213375.796178,-3247770.700636942,-878343.9490445859,96043312.10191084,0.0,0.0,0.0,0.0,0.0,0.0,8128273885.350318,8341608917.197452,8571849681.528662,3421607006.369427,6750266242.038217,13464277707.00637,3421607006.369427,6735270700.636943,13464277707.00637,0.0,0.0,1043949.044585987,8207145222.929936,11507185350.31847,18557082165.60509,707973248.4076433,894754777.0700637,1146110828.025478,346204458.5987261,338600000.0,338308280.2547771,535958598.7261146,506477070.0636942,579796815.2866242,17880738216.56051,17030395541.40127,22863530573.24841,7198089.171974522,7198089.171974522,7198089.171974522,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,10,Х,Х,Х,10,Х,Х,Х,Х,10,10,50.0,,34.0,8.05586592178771,71.0,22258185.18471337,179.0,,,,,,
2020,71,905859235.6687896,830592356.687898,859454777.0700637,21066536305.73248,25013633121.01911,25923780254.77707,757906369.4267516,1640454140.127388,2609765605.095541,21994267.51592357,1749494904.458599,52356687.89808917,0.0,1719745222.929936,0.0,1533794267.515924,16900000.0,17096815.2866242,248909554.1401274,819582165.6050955,1428801273.88535,4272315923.566879,2317427388.535032,6304112101.910828,2684080254.77707,2244408917.197452,6219278343.949044,29261783.43949044,23617834.39490446,17974522.29299363,3637360509.55414,4055912101.910828,6925815286.624204,723559235.6687897,650743312.1019108,652509554.1401274,360028025.477707,729638853.5031847,-119252229.299363,238471337.5796178,-137608917.1974522,-278571974.522293,19627843312.10191,23864312101.91083,24806050318.47134,259677707.0063694,259677707.0063694,259677707.0063694,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,Х,Х,Х,Х,10,Х,Х,Х,Х,10,Х,30.0,,3.0,1.8,0.0,0.0,15.0,,,,,,
2020,72,162388535.0318471,172538216.5605095,163547770.7006369,1112640127.388535,1618024840.764331,977779617.8343948,243394267.5159236,443091082.8025478,264760509.5541401,190554777.0700637,178182165.6050955,134442038.2165605,190554777.0700637,178182165.6050955,134442038.2165605,12648407.6433121,177889808.9171974,124906369.4267516,199381528.6624204,223574522.2929936,250896178.343949,284230573.2484076,539823566.8789809,334358598.7261146,259578343.9490446,339365605.0955414,144561146.4968153,0.0,0.0,0.0,511778343.9490446,769042038.2165605,556149044.5859872,125428662.4203822,129297452.2292994,117231210.1910828,6350318.471337579,30266242.03821656,34308280.25477707,16143312.10191083,90570700.63694268,37356050.95541401,1010426751.592357,1395122292.99363,855840764.3312101,50955.41401273885,50955.41401273885,50955.41401273885,Х,Х,100,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,110.0,,67.0,67.0,1.0,0.0318471337579617,1.0,,,,,,
2020,73,11095541.40127389,14365605.0955414,13963694.26751592,156979617.8343949,166239490.4458599,187415286.6242038,45837579.6178344,44724203.82165605,42385350.31847133,0.0,0.0,0.0,0.0,0.0,0.0,9948407.643312102,10764968.15286624,12845222.9299363,15273885.35031847,17682165.60509554,20059235.66878981,190318471.3375796,213120382.1656051,194559235.6687898,178863057.3248408,200627388.5350318,181656050.955414,0.0,0.0,0.0,194496815.2866242,216436942.6751592,200654777.0700637,952229.2993630572,2333121.01910828,515923.5668789809,3663694.267515923,3010828.025477707,3057961.78343949,3897452.229299362,3144585.987261146,3163694.267515924,145798726.1146497,157790445.8598726,158093630.5732484,6369.426751592357,6369.426751592357,6369.426751592357,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Н/Д,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,Х,Х,Х,Х,Н/Д,Х,Х,Х,Х,Х,Х,10.0,,6.0,5.5,1.0,0.0063694267515923,2.0,,,,,,
2020,74,170325477.7070064,159926114.6496815,159400000.0,351183439.4904459,323570063.6942675,372086624.2038217,21964968.15286624,19152229.29936305,60727388.53503185,78375796.17834395,81870063.69426751,81938216.56050955,78375796.17834395,81870063.69426751,81938216.56050955,0.0,0.0,4704458.598726114,285798726.1146497,274370063.6942675,275411464.9681529,98707643.3121019,97460509.55414012,110749681.5286624,98707643.3121019,97460509.55414012,105987898.089172,0.0,0.0,0.0,292556687.8980892,293774522.2929936,308699363.0573248,169744585.9872611,159345222.9299363,159258598.7261146,2141401.27388535,2186624.203821656,3442675.159235669,6006369.426751592,-7614012.738853503,2377070.063694268,342184076.433121,319524203.821656,353993630.5732484,4084076.433121019,4084076.433121019,4084076.433121019,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,Х,Х,Х,Х,10,Х,Х,Х,Х,Х,Х,20.0,,0.0,0.0,0.0,0.0,0.0,,,,,,
2020,75,1551543312.101911,1760256050.955414,1846902547.7707,9147256687.898088,10922433757.96178,11267628025.47771,2058642038.21656,1940269426.751592,2468433121.019108,282414012.7388535,449545222.9299363,44854140.12738854,235445222.9299363,401273885.3503184,0.0,236191719.7452229,130035031.8471338,245810191.0828025,4097377707.006369,4744210191.082803,5680089808.917197,1001081528.66242,1005405095.541401,1525531210.191083,741393630.5732484,846056050.9554139,1245415286.624204,7385987.261146497,30765605.0955414,37177707.00636943,3829329936.305732,4438904458.598726,5403572611.464968,761306369.4267516,784116560.5095541,818569426.7515923,1864675159.235669,2020828025.477707,2049187898.089172,1925329936.305732,2091141401.273885,2074908917.197452,5491475796.178344,6758812101.910828,6878654777.070064,31847133.75796178,31847133.75796178,31847133.75796178,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,Х,Х,Х,Х,10,Х,Х,Х,Х,Х,Х,20.0,,8.0,3.0,2.0,1129246.72611465,8.0,,,,,,
2020,76,778760509.5541401,760229936.3057325,1022517834.394904,2473796178.343949,2683608917.197452,2438454140.127388,371696178.343949,582248407.6433121,429419108.2802548,24393630.57324841,27517197.4522293,34464968.15286624,0.0,0.0,0.0,0.0,0.0,0.0,1808572611.464968,1936180891.719745,2044035668.789809,90875796.17834397,142538853.5031847,224480891.7197452,90875796.17834397,142538853.5031847,224480891.7197452,0.0,359235.6687898089,9837579.617834397,1145081528.662421,1346007006.369427,1280463694.267516,661880891.7197452,616203821.6560509,825256050.9554139,479386624.2038217,392770063.6942675,132690445.8598726,461408280.2547771,368666878.9808917,107233121.0191083,1680226751.592357,1914205732.484076,1920744585.987261,6369.426751592357,6369.426751592357,6369.426751592357,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,Х,Х,Х,Х,Х,Х,10.0,,12.0,2.663366336633664,10.0,3879395.942675158,101.0,,,,,,
2020,77,4722331847.133758,4592808917.197452,4954609554.140127,7583049044.585987,9766302547.7707,8375794904.458598,1752231210.191083,2866534394.904459,1179942675.159236,309531210.1910828,285495541.4012738,290913375.7961783,0.0,0.0,0.0,0.0,0.0,0.0,6781628025.477707,7241884713.375796,6152143949.044586,954725477.7070065,1399871337.579618,1273592356.687898,900593630.5732484,1341980891.719745,1208349044.585987,16808280.25477707,13479617.8343949,3282802.5477707,3323552866.242038,4334442675.159236,2762040127.388535,4312389808.917197,4147471337.579618,4410605732.484076,362030573.2484076,1746663694.267516,584037579.6178343,440131847.133758,1397632484.076433,597452866.2420382,6592471337.579618,7809207006.369427,7127007006.369427,257452229.299363,257452229.299363,257452229.299363,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,Х,Х,Х,Х,Н/Д,Х,Х,Х,Х,Х,Х,10.0,,4.0,3.0,0.0,0.0,3.0,,,,,,
2020,78,310336305.732484,408842038.2165605,376612738.8535032,3725823566.878981,3676485987.261147,3619032484.076433,1730320382.165605,1620497452.229299,1575643949.044586,510194267.5159236,589551592.3566879,515005732.4840765,504981528.6624203,582662420.3821656,508456050.955414,100908917.1974522,107035668.7898089,76212101.91082802,346649681.5286624,156972611.4649681,348269426.7515923,1713684076.433121,1875627388.535032,1530544585.987261,1607873248.407643,1762137579.617834,1447456687.898089,5095.541401273885,0.0,41401.27388535032,2260191719.745223,2213310191.082802,2017207006.369427,223443312.1019108,295549681.5286624,281377707.0063694,-204026751.5923567,-222906369.4267516,244512101.910828,45601273.88535032,105183439.4904458,56442675.15923566,3557816560.509554,3527187898.089172,3528735031.847134,185414012.7388535,185414012.7388535,185414012.7388535,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,30,Х,Х,Х,Х,Х,Х,Х,Х,Х,20,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,Х,Х,Х,Х,Н/Д,Х,Х,Х,Х,10,10,80.0,,16.0,3.725,9.0,5073354.414012739,40.0,,,,,,
2020,79,2486619745.22293,2205156687.898089,2533359235.66879,22055826751.59236,19781476433.12102,16110693630.57325,4445219108.280254,4138320382.165605,2255790445.859872,149050318.4713376,127489171.9745223,105500000.0,0.0,0.0,0.0,7052866.242038216,0.0,214755414.0127389,7691010191.082802,7179311464.968153,4507063694.267516,1950102547.7707,1026801910.828026,969493630.5732484,1852539490.44586,954787898.089172,655999363.0573248,0.0,0.0,450955.4140127389,7303543312.101911,6128445859.872611,3048698089.171974,2379948407.643312,2144082165.605096,2424663057.324841,4959513375.796178,3148999363.057325,610201910.8280255,4930774522.292994,2856365605.095541,589951592.3566879,15266984713.3758,15798952229.29936,14584982165.6051,979530573.2484076,979530573.2484076,979530573.2484076,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,30,Х,Х,Х,Н/Д,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Н/Д,10,Х,Х,Х,Х,Х,40.0,,0.0,0.0,0.0,0.0,0.0,,,,,,
2020,80,594047770.7006369,530475796.178344,486721656.0509554,1311080891.719745,1665781528.662421,2199874522.292993,438785987.2611465,279575796.178344,415914649.6815286,475144585.9872611,446809554.1401274,523887898.089172,466213375.7961784,436545222.9299363,514150318.4713376,9003184.713375796,63585350.31847133,169077070.0636943,790796178.343949,814196815.2866242,853178343.9490446,163290445.8598726,234925477.7070064,340402547.7707006,154287261.1464968,171340127.388535,171325477.7070064,63694.26751592357,364968.1528662421,635031.8471337579,835183439.4904459,965456050.955414,1230747133.757962,588278980.8917197,524404458.5987261,479896815.2866242,35349681.52866242,54222929.93630573,74197452.22929937,114564331.2101911,94357961.78343949,145187898.089172,1087268789.808917,1434085987.261146,1872435031.847134,20994267.51592357,20994267.51592357,20994267.51592357,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,Х,Х,Х,Х,10,Х,Х,Х,Х,Х,Х,20.0,,0.0,0.0,0.0,0.0,0.0,,,,,,
2020,81,147994267.5159236,133078343.9490446,88636305.73248407,646563694.2675159,553635668.7898089,409529936.3057325,41267515.92356688,57244585.98726115,53694267.51592357,15765605.0955414,14286624.20382166,17498089.17197452,7368152.866242038,7368152.866242038,8960509.554140126,0.0,0.0,0.0,246394904.4585987,218630573.2484076,178806369.4267516,74077070.06369427,64026751.59235668,52884076.43312102,63689171.97452229,57186624.20382165,46124203.82165605,0.0,0.0,0.0,188243312.1019108,163865605.0955414,160552229.299363,116460509.5541401,105722929.9363057,87657324.84076433,-20436305.73248408,-29243312.10191083,-38205732.48407643,-21227388.53503185,-38935668.78980891,-16529299.36305732,623279617.8343949,562763057.3248408,400868789.8089172,19108.28025477707,19108.28025477707,19108.28025477707,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Н/Д,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,Х,Х,Х,Х,Н/Д,Х,Х,Х,Х,Х,Х,10.0,,14.0,5.14406779661017,50.0,10057839.01273885,118.0,,,,,,
2020,82,22196178.34394904,23536942.67515923,31338853.50318472,182801910.8280254,221194267.5159236,263137579.6178344,4284076.433121019,6045222.929936306,7764331.210191082,58643312.10191082,58005095.54140128,54025477.70700637,58643312.10191082,58005095.54140128,54025477.70700637,3936305.732484076,4060509.554140127,4118471.337579618,23036942.67515923,23696815.2866242,24552866.24203822,17213375.79617834,31792356.68789809,53363694.26751592,11620382.16560509,25503821.65605096,46961783.43949044,0.0,0.0,0.0,76697452.22929937,89957324.84076433,100603184.7133758,21375796.17834395,22716560.50955414,30518471.33757961,506369.4267515923,824203.821656051,1070063.694267516,5894904.458598725,4573885.350318471,4752229.299363057,147722929.9363057,186721019.1082802,228563694.267516,1592356.687898089,1592356.687898089,1592356.687898089,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,Х,Х,Х,Х,10,Х,Х,Х,Х,Х,Х,20.0,,44.0,11.43055555555556,40.0,16487434.73248407,72.0,,,,,,
2020,83,0.0,68480891.71974522,71892993.63057324,0.0,462431847.133758,433192993.6305732,0.0,50907643.31210191,38229936.30573248,0.0,76656050.95541401,103806369.4267516,0.0,75740127.38853502,102394904.4585987,0.0,40095541.40127389,11082802.5477707,0.0,6294267.515923566,11333121.01910828,0.0,95419108.28025477,67491082.80254777,0.0,55323566.87898089,56408280.25477707,0.0,0.0,0.0,0.0,109888535.0318471,110737579.6178344,0.0,67416560.50955413,70361783.43949044,0.0,5396815.286624203,6186624.203821655,0.0,18283439.49044586,19589808.91719745,0.0,419747133.7579618,388117834.3949044,0.0,6369.426751592357,6369.426751592357,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,Х,Х,Х,Х,Х,Х,10.0,,3.0,1.714285714285714,0.0,0.0,7.0,,,,,,
2020,84,425016798726.1146,471804782165.6051,476193439490.4459,290395666878.9809,387937496178.3439,559327575159.2356,27570611464.96815,39324887261.14649,136245812101.9108,324104252229.2994,402121008917.1975,362363974522.293,280012682802.5477,362811883439.4904,336050343312.1019,45444437579.61784,75638351592.35669,114479791082.8025,158560773885.3503,124130076433.121,222086108917.1974,85335549681.52866,117400424203.8217,232557763057.3248,31981811464.96815,32781867515.92356,108606753503.1847,6320582802.547771,7549617834.394904,8820049044.585987,142983777070.0637,171846727388.535,340814407006.3694,230736238853.5032,238227743949.0446,227585862420.3822,110210540127.3885,134955683439.4904,398315826114.6497,148351361783.4395,209145149044.586,342085019108.2802,119211626751.5924,151626681528.6624,185924177707.0063,100792993.6305732,100792993.6305732,100792993.6305732,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,Х,Х,Х,Х,Н/Д,Х,Х,Х,Х,10,10,30.0,,18.0,5.111111111111111,6.0,16237424.33757962,18.0,,,,,,
2020,85,344918471.3375796,240349044.5859872,155066242.0382166,2010313375.796178,1827001273.88535,2090230573.248408,225788535.0318471,157870700.6369427,480954777.0700637,153400000.0,158281528.6624204,23317834.39490446,153117197.4522293,157889171.9745223,23035031.84713376,230515923.566879,25553503.18471337,61200636.94267516,495917197.4522293,564952866.2420382,677103184.7133758,507317834.3949044,224814012.7388535,335464968.1528662,267626751.5923567,189373248.4076433,264275159.2356688,0.0,0.0,0.0,811716560.5095541,707700636.9426751,880819745.22293,343903821.6560509,238977707.0063694,154051592.3566879,93579617.8343949,88595541.40127388,141611464.9681529,113787261.1464968,156847133.7579618,219954140.1273885,1896526114.649682,1609126114.649682,1808095541.401273,6369426.751592357,6369426.751592357,6369426.751592357,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,20.0,,0.0,0.0,0.0,0.0,0.0,,,,,,
2020,86,9619745.222929936,7900000.0,8693630.573248407,21948407.6433121,15466242.03821656,16934394.9044586,8126751.592356687,11512101.91082802,10043949.04458599,0.0,0.0,0.0,0.0,0.0,0.0,3222292.993630573,3280891.719745223,4794267.515923567,24005095.54140127,24429936.30573248,22643949.04458599,7289171.974522293,8325477.707006369,8325477.707006369,4066878.98089172,5044585.987261146,3531210.191082803,0.0,0.0,0.0,21674522.29299363,24855414.01273885,22275796.17834395,9619745.222929936,7900000.0,8693630.573248407,305095.5414012739,526114.6496815287,-1750318.47133758,-2194904.458598726,-2452866.242038216,-3132484.076433121,24143312.10191083,17919108.28025478,20066878.98089172,6369.426751592357,108280.2547770701,108280.2547770701,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,30,Х,30,Х,Н/Д,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,70.0,,12.0,4.463414634146342,14.0,4697174.414012738,41.0,,,,,,
2020,87,42706369.42675159,31326751.59235669,3452866.242038216,2049635031.847134,2431775159.235669,1866258598.726115,403884076.433121,456459872.611465,479515923.566879,99263057.32484075,92836942.67515925,3750955.414012739,67026751.59235668,68475796.17834395,1596815.286624204,1314649.681528662,1364331.210191083,1396178.343949045,40801910.82802548,43149681.52866242,47191082.80254777,550496178.3439491,710784713.3757962,642233757.9617834,549181528.6624204,709420382.1656051,640837579.6178343,0.0,0.0,0.0,647854777.0700637,815444585.987261,689722929.9363058,42706369.42675159,31326751.59235669,3452866.242038216,891719.7452229299,2963057.324840764,5183439.49044586,7371337.579617834,26045859.87261146,11687261.14649682,1823135668.789809,2139735031.847134,1657284713.375796,266242.0382165605,266242.0382165605,266242.0382165605,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Н/Д,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,Х,Х,Х,Х,10,Х,Х,Х,Х,Х,Х,20.0,,0.0,0.0,0.0,0.0,0.0,,,,,,
2020,88,9108188535.031849,11206163694.26752,11173345222.92994,8609212738.853502,8868619108.280254,10422535668.78981,2573361146.496815,2419133121.019108,3043700000.0,1385933757.961783,728167515.9235668,1091622292.993631,0.0,0.0,0.0,0.0,0.0,0.0,13245277707.00637,16648570063.69427,18212929299.36306,2452177070.063694,1472168789.808917,3244189808.917197,1937614649.681529,1139164331.210191,2816288535.031847,540764.331210191,998726.1146496816,1261783.439490446,7975200000.0,7642742675.159235,11375396178.34395,7454333121.019108,9500658598.726114,9414731210.191082,1653545859.872611,2296255414.012739,1988716560.509554,2087952229.299363,2277936942.675159,2784455414.012739,5671654777.070064,5698790445.859873,6681923566.878981,1040534394.904458,1040534394.904458,1202662420.382166,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,Х,Х,Х,Х,Н/Д,Х,Х,Х,Х,Х,Х,10.0,,0.0,0.0,0.0,0.0,0.0,,,,,,
2020,89,250275796.178344,321061783.4394904,432747770.7006369,4396191719.745223,5237839490.44586,5071382165.605095,1279415286.624204,1525047133.757962,2282024203.821656,190445.8598726114,224840.7643312102,12278343.94904458,0.0,0.0,12025477.70700637,186742038.2165605,462004458.5987261,851435668.7898089,1252850318.471338,1250264968.152866,1188849044.585987,799617197.4522293,1092924840.764331,1907131847.133758,606337579.6178343,613883439.4904459,1016687261.146497,150615286.6242038,208118471.3375796,185642675.1592357,1802382165.605096,2022352866.242038,2675511464.968153,4753503.184713376,10760509.55414013,22833121.01910828,120919745.2229299,123889808.9171974,40261783.43949044,203757324.8407643,275915923.566879,13578980.89171974,3887860509.55414,4367904458.598726,4398070063.694267,6369.426751592357,12738.85350318471,12738.85350318471,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,Х,Х,Х,Х,Н/Д,Х,Х,Х,Х,Х,Х,10.0,,27.0,4.636363636363637,2.0,2387003.52866242,11.0,,,,,,
2020,90,2382802.5477707,1166242.03821656,3314649.681528662,1071911464.968153,1265187898.089172,817045222.9299363,194199363.0573248,350059235.6687898,140282165.6050955,147731847.1337579,95593630.5732484,31847.13375796178,147507006.3694268,95541401.27388534,0.0,0.0,0.0,68595541.40127388,57167515.92356688,59033757.96178344,61710191.08280255,257264968.1528662,463609554.1401274,332822929.9363057,257000000.0,461349044.5859873,263997452.2292994,0.0,0.0,0.0,459782165.6050955,617070700.6369426,391250955.4140127,1528025.477707007,945222.9299363056,743949.0445859872,37493630.57324841,5282165.605095541,1305732.484076433,35992993.63057325,15157324.84076433,548407.6433121018,1009887261.146497,1223662420.382166,792447770.7006369,12738.85350318471,12738.85350318471,12738.85350318471,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Н/Д,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,Х,Х,Х,Х,10,Х,Х,Х,Х,Х,Х,20.0,,6.0,1.755102040816326,2.0,1532141.197452229,49.0,,,,,,
2020,91,16216560.50955414,17210191.08280255,18345859.87261146,208554140.1273885,189803184.7133757,182324840.7643312,14638853.50318471,12885350.31847134,10540127.38853503,2020382.165605096,2551592.356687898,3001273.885350318,0.0,0.0,0.0,4323566.878980892,3710191.082802548,10015923.56687898,52012101.91082802,55242675.15923566,55466878.98089172,24109554.14012739,14558598.72611465,21145222.9299363,19392993.63057325,10364968.15286624,10717197.4522293,7006.369426751592,3821.656050955414,0.0,61925477.70700637,55142675.15923566,61267515.92356688,16036942.67515924,17050955.41401274,18052866.24203822,10061783.43949044,6994904.458598725,4935668.789808917,11201910.82802548,8440127.388535032,4317834.394904458,179063694.2675159,163058598.7261146,159792993.6305732,6369.426751592357,6369.426751592357,6369.426751592357,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,Х,10,Х,Х,Х,Х,10,Х,Х,Х,Х,Х,Х,20.0,,203.0,73.0,2.0,0.0254777070063694,3.0,,,,,,
